,usuarios,n_baterias,n_estaciones,cambios_bateria
4887,48880,8497.0,448,432689.0
4888,48890,8499.0,448,432777.0
4889,48900,8501.0,448,432865.0
4890,48910,8503.0,449,432954.0
4891,48920,8504.0,449,433042.0
4892,48930,8506.0,449,433131.0
4893,48940,8508.0,449,433219.0
4894,48950,8509.0,449,433308.0
4895,48960,8511.0,449,433396.0
4896,48970,8513.0,449,433484.0
4897,48980,8515.0,449,433573.0
4898,48990,8516.0,449,433661.0
4899,49000,8518.0,449,433750.0
4900,49010,8520.0,449,433838.0
4901,49020,8522.0,450,433927.0
4902,49030,8523.0,450,434015.0
4903,49040,8525.0,450,434103.0
4904,49050,8527.0,450,434192.0
4905,49060,8529.0,450,434280.0
4906,49070,8530.0,450,434369.0
4907,49080,8532.0,450,434457.0
4908,49090,8534.0,450,434546.0
4909,49100,8535.0,450,434634.0
4910,49110,8537.0,450,434723.0
4911,49120,8539.0,450,434811.0
4912,49130,8541.0,451,434899.0
4913,49140,8542.0,451,434988.0
4914,49150,8544.0,451,435076.0
4915,49160,8546.0,451,435165.0
4916,49170,8548.0,451,435253.0
4917,49180,8549.0,451,435342.0
4918,49190,8551.0,451,435430.0
4919,49200,8553.0,451,435518.0
4920,49210,8555.0,451,435607.0
4921,49220,8556.0,451,435695.0
4922,49230,8558.0,451,435784.0
4923,49240,8560.0,452,435872.0
4924,49250,8561.0,452,435961.0
4925,49260,8563.0,452,436049.0
4926,49270,8565.0,452,436138.0
4927,49280,8567.0,452,436226.0
4928,49290,8568.0,452,436314.0
4929,49300,8570.0,452,436403.0
4930,49310,8572.0,452,436491.0
4931,49320,8574.0,452,436580.0
4932,49330,8575.0,452,436668.0
4933,49340,8577.0,452,436757.0
4934,49350,8579.0,453,436845.0
4935,49360,8580.0,453,436933.0
4936,49370,8582.0,453,437022.0
4937,49380,8584.0,453,437110.0
4938,49390,8586.0,453,437199.0
4939,49400,8587.0,453,437287.0
4940,49410,8589.0,453,437376.0
4941,49420,8591.0,453,437464.0
4942,49430,8593.0,453,437552.0
4943,49440,8594.0,453,437641.0
4944,49450,8596.0,453,437729.0
4945,49460,8598.0,454,437818.0
4946,49470,8600.0,454,437906.0
4947,49480,8601.0,454,437995.0
4948,49490,8603.0,454,438083.0
4949,49500,8605.0,454,438172.0
4950,49510,8606.0,454,438260.0
4951,49520,8608.0,454,438348.0
4952,49530,8610.0,454,438437.0
4953,49540,8612.0,454,438525.0
4954,49550,8613.0,454,438614.0
4955,49560,8615.0,454,438702.0
4956,49570,8617.0,455,438791.0
4957,49580,8619.0,455,438879.0
4958,49590,8620.0,455,438967.0
4959,49600,8622.0,455,439056.0
4960,49610,8624.0,455,439144.0
4961,49620,8626.0,455,439233.0
4962,49630,8627.0,455,439321.0
4963,49640,8629.0,455,439410.0
4964,49650,8631.0,455,439498.0
4965,49660,8632.0,455,439586.0
4966,49670,8634.0,455,439675.0
4967,49680,8636.0,456,439763.0
4968,49690,8638.0,456,439852.0
4969,49700,8639.0,456,439940.0
4970,49710,8641.0,456,440029.0
4971,49720,8643.0,456,440117.0
4972,49730,8645.0,456,440206.0
4973,49740,8646.0,456,440294.0
4974,49750,8648.0,456,440382.0
4975,49760,8650.0,456,440471.0
4976,49770,8652.0,456,440559.0
4977,49780,8653.0,456,440648.0
4978,49790,8655.0,457,440736.0
4979,49800,8657.0,457,440825.0
4980,49810,8658.0,457,440913.0
4981,49820,8660.0,457,441001.0
4982,49830,8662.0,457,441090.0
4983,49840,8664.0,457,441178.0
4984,49850,8665.0,457,441267.0
4985,49860,8667.0,457,441355.0
4986,49870,8669.0,457,441444.0
4987,49880,8671.0,457,441532.0
4988,49890,8672.0,457,441620.0
4989,49900,8674.0,458,441709.0
4990,49910,8676.0,458,441797.0
4991,49920,8677.0,458,441886.0
4992,49930,8679.0,458,441974.0
4993,49940,8681.0,458,442063.0
4994,49950,8683.0,458,442151.0
4995,49960,8684.0,458,442240.0
4996,49970,8686.0,458,442328.0
4997,49980,8688.0,458,442416.0
4998,49990,8690.0,458,442505.0
4999,50000,8691.0,458,442593.0
5000,50010,8693.0,459,442682.0
5001,50020,8695.0,459,442770.0
5002,50030,8697.0,459,442859.0
5003,50040,8698.0,459,442947.0
5004,50050,8700.0,459,443035.0
5005,50060,8702.0,459,443124.0
5006,50070,8703.0,459,443212.0
5007,50080,8705.0,459,443301.0
5008,50090,8707.0,459,443389.0
5009,50100,8709.0,459,443478.0
5010,50110,8710.0,459,443566.0
5011,50120,8712.0,460,443654.0
5012,50130,8714.0,460,443743.0
5013,50140,8716.0,460,443831.0
5014,50150,8717.0,460,443920.0
5015,50160,8719.0,460,444008.0
5016,50170,8721.0,460,444097.0
5017,50180,8723.0,460,444185.0
5018,50190,8724.0,460,444274.0
5019,50200,8726.0,460,444362.0
5020,50210,8728.0,460,444450.0
5021,50220,8729.0,460,444539.0
5022,50230,8731.0,461,444627.0
5023,50240,8733.0,461,444716.0
5024,50250,8735.0,461,444804.0
5025,50260,8736.0,461,444893.0
5026,50270,8738.0,461,444981.0
5027,50280,8740.0,461,445069.0
5028,50290,8742.0,461,445158.0
5029,50300,8743.0,461,445246.0
5030,50310,8745.0,461,445335.0
5031,50320,8747.0,461,445423.0
5032,50330,8749.0,461,445512.0
5033,50340,8750.0,462,445600.0
5034,50350,8752.0,462,445688.0
5035,50360,8754.0,462,445777.0
5036,50370,8755.0,462,445865.0
5037,50380,8757.0,462,445954.0
5038,50390,8759.0,462,446042.0
5039,50400,8761.0,462,446131.0
5040,50410,8762.0,462,446219.0
5041,50420,8764.0,462,446308.0
5042,50430,8766.0,462,446396.0
5043,50440,8768.0,462,446484.0
5044,50450,8769.0,463,446573.0
5045,50460,8771.0,463,446661.0
5046,50470,8773.0,463,446750.0
5047,50480,8774.0,463,446838.0
5048,50490,8776.0,463,446927.0
5049,50500,8778.0,463,447015.0
5050,50510,8780.0,463,447103.0
5051,50520,8781.0,463,447192.0
5052,50530,8783.0,463,447280.0
5053,50540,8785.0,463,447369.0
5054,50550,8787.0,463,447457.0
5055,50560,8788.0,464,447546.0
5056,50570,8790.0,464,447634.0
5057,50580,8792.0,464,447722.0
5058,50590,8794.0,464,447811.0
5059,50600,8795.0,464,447899.0
5060,50610,8797.0,464,447988.0
5061,50620,8799.0,464,448076.0
5062,50630,8800.0,464,448165.0
5063,50640,8802.0,464,448253.0
5064,50650,8804.0,464,448342.0
5065,50660,8806.0,464,448430.0
5066,50670,8807.0,465,448518.0
5067,50680,8809.0,465,448607.0
5068,50690,8811.0,465,448695.0
5069,50700,8813.0,465,448784.0
5070,50710,8814.0,465,448872.0
5071,50720,8816.0,465,448961.0
5072,50730,8818.0,465,449049.0
5073,50740,8820.0,465,449137.0
5074,50750,8821.0,465,449226.0
5075,50760,8823.0,465,449314.0
5076,50770,8825.0,465,449403.0
5077,50780,8826.0,466,449491.0
5078,50790,8828.0,466,449580.0
5079,50800,8830.0,466,449668.0
5080,50810,8832.0,466,449756.0
5081,50820,8833.0,466,449845.0
5082,50830,8835.0,466,449933.0
5083,50840,8837.0,466,450022.0
5084,50850,8839.0,466,450110.0
5085,50860,8840.0,466,450199.0
5086,50870,8842.0,466,450287.0
5087,50880,8844.0,466,450376.0
5088,50890,8846.0,467,450464.0
5089,50900,8847.0,467,450552.0
5090,50910,8849.0,467,450641.0
5091,50920,8851.0,467,450729.0
5092,50930,8852.0,467,450818.0
5093,50940,8854.0,467,450906.0
5094,50950,8856.0,467,450995.0
5095,50960,8858.0,467,451083.0
5096,50970,8859.0,467,451171.0
5097,50980,8861.0,467,451260.0
5098,50990,8863.0,467,451348.0
5099,51000,8865.0,468,451437.0
5100,51010,8866.0,468,451525.0
5101,51020,8868.0,468,451614.0
5102,51030,8870.0,468,451702.0
5103,51040,8871.0,468,451790.0
5104,51050,8873.0,468,451879.0
5105,51060,8875.0,468,451967.0
5106,51070,8877.0,468,452056.0
5107,51080,8878.0,468,452144.0
5108,51090,8880.0,468,452233.0
5109,51100,8882.0,468,452321.0
5110,51110,8884.0,469,452410.0
5111,51120,8885.0,469,452498.0
5112,51130,8887.0,469,452586.0
5113,51140,8889.0,469,452675.0
5114,51150,8891.0,469,452763.0
5115,51160,8892.0,469,452852.0
5116,51170,8894.0,469,452940.0
5117,51180,8896.0,469,453029.0
5118,51190,8897.0,469,453117.0
5119,51200,8899.0,469,453205.0
5120,51210,8901.0,469,453294.0
5121,51220,8903.0,470,453382.0
5122,51230,8904.0,470,453471.0
5123,51240,8906.0,470,453559.0
5124,51250,8908.0,470,453648.0
5125,51260,8910.0,470,453736.0
5126,51270,8911.0,470,453824.0
5127,51280,8913.0,470,453913.0
5128,51290,8915.0,470,454001.0
5129,51300,8917.0,470,454090.0
5130,51310,8918.0,470,454178.0
5131,51320,8920.0,470,454267.0
5132,51330,8922.0,471,454355.0
5133,51340,8923.0,471,454444.0
5134,51350,8925.0,471,454532.0
5135,51360,8927.0,471,454620.0
5136,51370,8929.0,471,454709.0
5137,51380,8930.0,471,454797.0
5138,51390,8932.0,471,454886.0
5139,51400,8934.0,471,454974.0
5140,51410,8936.0,471,455063.0
5141,51420,8937.0,471,455151.0
5142,51430,8939.0,471,455239.0
5143,51440,8941.0,472,455328.0
5144,51450,8943.0,472,455416.0
5145,51460,8944.0,472,455505.0
5146,51470,8946.0,472,455593.0
5147,51480,8948.0,472,455682.0
5148,51490,8949.0,472,455770.0
5149,51500,8951.0,472,455858.0
5150,51510,8953.0,472,455947.0
5151,51520,8955.0,472,456035.0
5152,51530,8956.0,472,456124.0
5153,51540,8958.0,472,456212.0
5154,51550,8960.0,473,456301.0
5155,51560,8962.0,473,456389.0
5156,51570,8963.0,473,456478.0
5157,51580,8965.0,473,456566.0
5158,51590,8967.0,473,456654.0
5159,51600,8969.0,473,456743.0
5160,51610,8970.0,473,456831.0
5161,51620,8972.0,473,456920.0
5162,51630,8974.0,473,457008.0
5163,51640,8975.0,473,457097.0
5164,51650,8977.0,473,457185.0
5165,51660,8979.0,474,457273.0
5166,51670,8981.0,474,457362.0
5167,51680,8982.0,474,457450.0
5168,51690,8984.0,474,457539.0
5169,51700,8986.0,474,457627.0
5170,51710,8988.0,474,457716.0
5171,51720,8989.0,474,457804.0
5172,51730,8991.0,474,457892.0
5173,51740,8993.0,474,457981.0
5174,51750,8994.0,474,458069.0
5175,51760,8996.0,474,458158.0
5176,51770,8998.0,475,458246.0
5177,51780,9000.0,475,458335.0
5178,51790,9001.0,475,458423.0
5179,51800,9003.0,475,458512.0
5180,51810,9005.0,475,458600.0
5181,51820,9007.0,475,458688.0
5182,51830,9008.0,475,458777.0
5183,51840,9010.0,475,458865.0
5184,51850,9012.0,475,458954.0
5185,51860,9014.0,475,459042.0
5186,51870,9015.0,475,459131.0
5187,51880,9017.0,476,459219.0
5188,51890,9019.0,476,459307.0
5189,51900,9020.0,476,459396.0
5190,51910,9022.0,476,459484.0
5191,51920,9024.0,476,459573.0
5192,51930,9026.0,476,459661.0
5193,51940,9027.0,476,459750.0
5194,51950,9029.0,476,459838.0
5195,51960,9031.0,476,459926.0
5196,51970,9033.0,476,460015.0
5197,51980,9034.0,476,460103.0
5198,51990,9036.0,477,460192.0
5199,52000,9038.0,477,460280.0
5200,52010,9040.0,477,460369.0
5201,52020,9041.0,477,460457.0
5202,52030,9043.0,477,460546.0
5203,52040,9045.0,477,460634.0
5204,52050,9046.0,477,460722.0
5205,52060,9048.0,477,460811.0
5206,52070,9050.0,477,460899.0
5207,52080,9052.0,477,460988.0
5208,52090,9053.0,477,461076.0
5209,52100,9055.0,478,461165.0
5210,52110,9057.0,478,461253.0
5211,52120,9059.0,478,461341.0
5212,52130,9060.0,478,461430.0
5213,52140,9062.0,478,461518.0
5214,52150,9064.0,478,461607.0
5215,52160,9066.0,478,461695.0
5216,52170,9067.0,478,461784.0
5217,52180,9069.0,478,461872.0
5218,52190,9071.0,478,461960.0
5219,52200,9072.0,478,462049.0
5220,52210,9074.0,479,462137.0
5221,52220,9076.0,479,462226.0
5222,52230,9078.0,479,462314.0
5223,52240,9079.0,479,462403.0
5224,52250,9081.0,479,462491.0
5225,52260,9083.0,479,462580.0
5226,52270,9085.0,479,462668.0
5227,52280,9086.0,479,462756.0
5228,52290,9088.0,479,462845.0
5229,52300,9090.0,479,462933.0
5230,52310,9091.0,479,463022.0
5231,52320,9093.0,480,463110.0
5232,52330,9095.0,480,463199.0
5233,52340,9097.0,480,463287.0
5234,52350,9098.0,480,463375.0
5235,52360,9100.0,480,463464.0
5236,52370,9102.0,480,463552.0
5237,52380,9104.0,480,463641.0
5238,52390,9105.0,480,463729.0
5239,52400,9107.0,480,463818.0
5240,52410,9109.0,480,463906.0
5241,52420,9111.0,481,463994.0
5242,52430,9112.0,481,464083.0
5243,52440,9114.0,481,464171.0
5244,52450,9116.0,481,464260.0
5245,52460,9117.0,481,464348.0
5246,52470,9119.0,481,464437.0
5247,52480,9121.0,481,464525.0
5248,52490,9123.0,481,464614.0
5249,52500,9124.0,481,464702.0
5250,52510,9126.0,481,464790.0
5251,52520,9128.0,481,464879.0
5252,52530,9130.0,482,464967.0
5253,52540,9131.0,482,465056.0
5254,52550,9133.0,482,465144.0
5255,52560,9135.0,482,465233.0
5256,52570,9137.0,482,465321.0
5257,52580,9138.0,482,465409.0
5258,52590,9140.0,482,465498.0
5259,52600,9142.0,482,465586.0
5260,52610,9143.0,482,465675.0
5261,52620,9145.0,482,465763.0
5262,52630,9147.0,482,465852.0
5263,52640,9149.0,483,465940.0
5264,52650,9150.0,483,466029.0
5265,52660,9152.0,483,466117.0
5266,52670,9154.0,483,466205.0
5267,52680,9156.0,483,466294.0
5268,52690,9157.0,483,466382.0
5269,52700,9159.0,483,466471.0
5270,52710,9161.0,483,466559.0
5271,52720,9163.0,483,466648.0
5272,52730,9164.0,483,466736.0
5273,52740,9166.0,483,466824.0
5274,52750,9168.0,484,466913.0
5275,52760,9169.0,484,467001.0
5276,52770,9171.0,484,467090.0
5277,52780,9173.0,484,467178.0
5278,52790,9175.0,484,467267.0
5279,52800,9176.0,484,467355.0
5280,52810,9178.0,484,467443.0
5281,52820,9180.0,484,467532.0
5282,52830,9182.0,484,467620.0
5283,52840,9183.0,484,467709.0
5284,52850,9185.0,484,467797.0
5285,52860,9187.0,485,467886.0
5286,52870,9188.0,485,467974.0
5287,52880,9190.0,485,468063.0
5288,52890,9192.0,485,468151.0
5289,52900,9194.0,485,468239.0
5290,52910,9195.0,485,468328.0
5291,52920,9197.0,485,468416.0
5292,52930,9199.0,485,468505.0
5293,52940,9201.0,485,468593.0
5294,52950,9202.0,485,468682.0
5295,52960,9204.0,485,468770.0
5296,52970,9206.0,486,468858.0
5297,52980,9208.0,486,468947.0
5298,52990,9209.0,486,469035.0
5299,53000,9211.0,486,469124.0
5300,53010,9213.0,486,469212.0
5301,53020,9214.0,486,469301.0
5302,53030,9216.0,486,469389.0
5303,53040,9218.0,486,469477.0
5304,53050,9220.0,486,469566.0
5305,53060,9221.0,486,469654.0
5306,53070,9223.0,486,469743.0
5307,53080,9225.0,487,469831.0
5308,53090,9227.0,487,469920.0
5309,53100,9228.0,487,470008.0
5310,53110,9230.0,487,470097.0
5311,53120,9232.0,487,470185.0
5312,53130,9234.0,487,470273.0
5313,53140,9235.0,487,470362.0
5314,53150,9237.0,487,470450.0
5315,53160,9239.0,487,470539.0
5316,53170,9240.0,487,470627.0
5317,53180,9242.0,487,470716.0
5318,53190,9244.0,488,470804.0
5319,53200,9246.0,488,470892.0
5320,53210,9247.0,488,470981.0
5321,53220,9249.0,488,471069.0
5322,53230,9251.0,488,471158.0
5323,53240,9253.0,488,471246.0
5324,53250,9254.0,488,471335.0
5325,53260,9256.0,488,471423.0
5326,53270,9258.0,488,471511.0
5327,53280,9260.0,488,471600.0
5328,53290,9261.0,488,471688.0
5329,53300,9263.0,489,471777.0
5330,53310,9265.0,489,471865.0
5331,53320,9266.0,489,471954.0
5332,53330,9268.0,489,472042.0
5333,53340,9270.0,489,472131.0
5334,53350,9272.0,489,472219.0
5335,53360,9273.0,489,472307.0
5336,53370,9275.0,489,472396.0
5337,53380,9277.0,489,472484.0
5338,53390,9279.0,489,472573.0
5339,53400,9280.0,489,472661.0
5340,53410,9282.0,490,472750.0
5341,53420,9284.0,490,472838.0
5342,53430,9285.0,490,472926.0
5343,53440,9287.0,490,473015.0
5344,53450,9289.0,490,473103.0
5345,53460,9291.0,490,473192.0
5346,53470,9292.0,490,473280.0
5347,53480,9294.0,490,473369.0
5348,53490,9296.0,490,473457.0
5349,53500,9298.0,490,473545.0
5350,53510,9299.0,490,473634.0
5351,53520,9301.0,491,473722.0
5352,53530,9303.0,491,473811.0
5353,53540,9305.0,491,473899.0
5354,53550,9306.0,491,473988.0
5355,53560,9308.0,491,474076.0
5356,53570,9310.0,491,474165.0
5357,53580,9311.0,491,474253.0
5358,53590,9313.0,491,474341.0
5359,53600,9315.0,491,474430.0
5360,53610,9317.0,491,474518.0
5361,53620,9318.0,491,474607.0
5362,53630,9320.0,492,474695.0
5363,53640,9322.0,492,474784.0
5364,53650,9324.0,492,474872.0
5365,53660,9325.0,492,474960.0
5366,53670,9327.0,492,475049.0
5367,53680,9329.0,492,475137.0
5368,53690,9331.0,492,475226.0
5369,53700,9332.0,492,475314.0
5370,53710,9334.0,492,475403.0
5371,53720,9336.0,492,475491.0
5372,53730,9337.0,492,475579.0
5373,53740,9339.0,493,475668.0
5374,53750,9341.0,493,475756.0
5375,53760,9343.0,493,475845.0
5376,53770,9344.0,493,475933.0
5377,53780,9346.0,493,476022.0
5378,53790,9348.0,493,476110.0
5379,53800,9350.0,493,476199.0
5380,53810,9351.0,493,476287.0
5381,53820,9353.0,493,476375.0
5382,53830,9355.0,493,476464.0
5383,53840,9357.0,493,476552.0
5384,53850,9358.0,494,476641.0
5385,53860,9360.0,494,476729.0
5386,53870,9362.0,494,476818.0
5387,53880,9363.0,494,476906.0
5388,53890,9365.0,494,476994.0
5389,53900,9367.0,494,477083.0
5390,53910,9369.0,494,477171.0
5391,53920,9370.0,494,477260.0
5392,53930,9372.0,494,477348.0
5393,53940,9374.0,494,477437.0
5394,53950,9376.0,494,477525.0
5395,53960,9377.0,495,477613.0
5396,53970,9379.0,495,477702.0
5397,53980,9381.0,495,477790.0
5398,53990,9382.0,495,477879.0
5399,54000,9384.0,495,477967.0
5400,54010,9386.0,495,478056.0
5401,54020,9388.0,495,478144.0
5402,54030,9389.0,495,478233.0
5403,54040,9391.0,495,478321.0
5404,54050,9393.0,495,478409.0
5405,54060,9395.0,495,478498.0
5406,54070,9396.0,496,478586.0
5407,54080,9398.0,496,478675.0
5408,54090,9400.0,496,478763.0
5409,54100,9402.0,496,478852.0
5410,54110,9403.0,496,478940.0
5411,54120,9405.0,496,479028.0
5412,54130,9407.0,496,479117.0
5413,54140,9408.0,496,479205.0
5414,54150,9410.0,496,479294.0
5415,54160,9412.0,496,479382.0
5416,54170,9414.0,496,479471.0
5417,54180,9415.0,497,479559.0
5418,54190,9417.0,497,479647.0
5419,54200,9419.0,497,479736.0
5420,54210,9421.0,497,479824.0
5421,54220,9422.0,497,479913.0
5422,54230,9424.0,497,480001.0
5423,54240,9426.0,497,480090.0
5424,54250,9428.0,497,480178.0
5425,54260,9429.0,497,480267.0
5426,54270,9431.0,497,480355.0
5427,54280,9433.0,497,480443.0
5428,54290,9434.0,498,480532.0
5429,54300,9436.0,498,480620.0
5430,54310,9438.0,498,480709.0
5431,54320,9440.0,498,480797.0
5432,54330,9441.0,498,480886.0
5433,54340,9443.0,498,480974.0
5434,54350,9445.0,498,481062.0
5435,54360,9447.0,498,481151.0
5436,54370,9448.0,498,481239.0
5437,54380,9450.0,498,481328.0
5438,54390,9452.0,498,481416.0
5439,54400,9454.0,499,481505.0
5440,54410,9455.0,499,481593.0
5441,54420,9457.0,499,481681.0
5442,54430,9459.0,499,481770.0
5443,54440,9460.0,499,481858.0
5444,54450,9462.0,499,481947.0
5445,54460,9464.0,499,482035.0
5446,54470,9466.0,499,482124.0
5447,54480,9467.0,499,482212.0
5448,54490,9469.0,499,482301.0
5449,54500,9471.0,499,482389.0
5450,54510,9473.0,500,482477.0
5451,54520,9474.0,500,482566.0
5452,54530,9476.0,500,482654.0
5453,54540,9478.0,500,482743.0
5454,54550,9479.0,500,482831.0
5455,54560,9481.0,500,482920.0
5456,54570,9483.0,500,483008.0
5457,54580,9485.0,500,483096.0
5458,54590,9486.0,500,483185.0
5459,54600,9488.0,500,483273.0
5460,54610,9490.0,500,483362.0
5461,54620,9492.0,501,483450.0
5462,54630,9493.0,501,483539.0
5463,54640,9495.0,501,483627.0
5464,54650,9497.0,501,483715.0
5465,54660,9499.0,501,483804.0
5466,54670,9500.0,501,483892.0
5467,54680,9502.0,501,483981.0
5468,54690,9504.0,501,484069.0
5469,54700,9505.0,501,484158.0
5470,54710,9507.0,501,484246.0
5471,54720,9509.0,501,484335.0
5472,54730,9511.0,502,484423.0
5473,54740,9512.0,502,484511.0
5474,54750,9514.0,502,484600.0
5475,54760,9516.0,502,484688.0
5476,54770,9518.0,502,484777.0
5477,54780,9519.0,502,484865.0
5478,54790,9521.0,502,484954.0
5479,54800,9523.0,502,485042.0
5480,54810,9525.0,502,485130.0
5481,54820,9526.0,502,485219.0
5482,54830,9528.0,502,485307.0
5483,54840,9530.0,503,485396.0
5484,54850,9531.0,503,485484.0
5485,54860,9533.0,503,485573.0
5486,54870,9535.0,503,485661.0
5487,54880,9537.0,503,485749.0
5488,54890,9538.0,503,485838.0
5489,54900,9540.0,503,485926.0
5490,54910,9542.0,503,486015.0
5491,54920,9544.0,503,486103.0
5492,54930,9545.0,503,486192.0
5493,54940,9547.0,503,486280.0
5494,54950,9549.0,504,486369.0
5495,54960,9551.0,504,486457.0
5496,54970,9552.0,504,486545.0
5497,54980,9554.0,504,486634.0
5498,54990,9556.0,504,486722.0
5499,55000,9557.0,504,486811.0
5500,55010,9559.0,504,486899.0
5501,55020,9561.0,504,486988.0
5502,55030,9563.0,504,487076.0
5503,55040,9564.0,504,487164.0
5504,55050,9566.0,504,487253.0
5505,55060,9568.0,505,487341.0
5506,55070,9570.0,505,487430.0
5507,55080,9571.0,505,487518.0
5508,55090,9573.0,505,487607.0
5509,55100,9575.0,505,487695.0
5510,55110,9576.0,505,487783.0
5511,55120,9578.0,505,487872.0
5512,55130,9580.0,505,487960.0
5513,55140,9582.0,505,488049.0
5514,55150,9583.0,505,488137.0
5515,55160,9585.0,505,488226.0
5516,55170,9587.0,506,488314.0
5517,55180,9589.0,506,488403.0
5518,55190,9590.0,506,488491.0
5519,55200,9592.0,506,488579.0
5520,55210,9594.0,506,488668.0
5521,55220,9596.0,506,488756.0
5522,55230,9597.0,506,488845.0
5523,55240,9599.0,506,488933.0
5524,55250,9601.0,506,489022.0
5525,55260,9602.0,506,489110.0
5526,55270,9604.0,506,489198.0
5527,55280,9606.0,507,489287.0
5528,55290,9608.0,507,489375.0
5529,55300,9609.0,507,489464.0
5530,55310,9611.0,507,489552.0
5531,55320,9613.0,507,489641.0
5532,55330,9615.0,507,489729.0
5533,55340,9616.0,507,489817.0
5534,55350,9618.0,507,489906.0
5535,55360,9620.0,507,489994.0
5536,55370,9622.0,507,490083.0
5537,55380,9623.0,507,490171.0
5538,55390,9625.0,508,490260.0
5539,55400,9627.0,508,490348.0
5540,55410,9628.0,508,490437.0
5541,55420,9630.0,508,490525.0
5542,55430,9632.0,508,490613.0
5543,55440,9634.0,508,490702.0
5544,55450,9635.0,508,490790.0
5545,55460,9637.0,508,490879.0
5546,55470,9639.0,508,490967.0
5547,55480,9641.0,508,491056.0
5548,55490,9642.0,508,491144.0
5549,55500,9644.0,509,491232.0
5550,55510,9646.0,509,491321.0
5551,55520,9648.0,509,491409.0
5552,55530,9649.0,509,491498.0
5553,55540,9651.0,509,491586.0
5554,55550,9653.0,509,491675.0
5555,55560,9654.0,509,491763.0
5556,55570,9656.0,509,491851.0
5557,55580,9658.0,509,491940.0
5558,55590,9660.0,509,492028.0
5559,55600,9661.0,509,492117.0
5560,55610,9663.0,510,492205.0
5561,55620,9665.0,510,492294.0
5562,55630,9667.0,510,492382.0
5563,55640,9668.0,510,492471.0
5564,55650,9670.0,510,492559.0
5565,55660,9672.0,510,492647.0
5566,55670,9673.0,510,492736.0
5567,55680,9675.0,510,492824.0
5568,55690,9677.0,510,492913.0
5569,55700,9679.0,510,493001.0
5570,55710,9680.0,510,493090.0
5571,55720,9682.0,511,493178.0
5572,55730,9684.0,511,493266.0
5573,55740,9686.0,511,493355.0
5574,55750,9687.0,511,493443.0
5575,55760,9689.0,511,493532.0
5576,55770,9691.0,511,493620.0
5577,55780,9693.0,511,493709.0
5578,55790,9694.0,511,493797.0
5579,55800,9696.0,511,493886.0
5580,55810,9698.0,511,493974.0
5581,55820,9699.0,511,494062.0
5582,55830,9701.0,512,494151.0
5583,55840,9703.0,512,494239.0
5584,55850,9705.0,512,494328.0
5585,55860,9706.0,512,494416.0
5586,55870,9708.0,512,494505.0
5587,55880,9710.0,512,494593.0
5588,55890,9712.0,512,494681.0
5589,55900,9713.0,512,494770.0
5590,55910,9715.0,512,494858.0
5591,55920,9717.0,512,494947.0
5592,55930,9719.0,513,495035.0
5593,55940,9720.0,513,495124.0
5594,55950,9722.0,513,495212.0
5595,55960,9724.0,513,495300.0
5596,55970,9725.0,513,495389.0
5597,55980,9727.0,513,495477.0
5598,55990,9729.0,513,495566.0
5599,56000,9731.0,513,495654.0
5600,56010,9732.0,513,495743.0
5601,56020,9734.0,513,495831.0
5602,56030,9736.0,513,495920.0
5603,56040,9738.0,514,496008.0
5604,56050,9739.0,514,496096.0
5605,56060,9741.0,514,496185.0
5606,56070,9743.0,514,496273.0
5607,56080,9745.0,514,496362.0
5608,56090,9746.0,514,496450.0
5609,56100,9748.0,514,496539.0
5610,56110,9750.0,514,496627.0
5611,56120,9751.0,514,496715.0
5612,56130,9753.0,514,496804.0
5613,56140,9755.0,514,496892.0
5614,56150,9757.0,515,496981.0
5615,56160,9758.0,515,497069.0
5616,56170,9760.0,515,497158.0
5617,56180,9762.0,515,497246.0
5618,56190,9764.0,515,497334.0
5619,56200,9765.0,515,497423.0
5620,56210,9767.0,515,497511.0
5621,56220,9769.0,515,497600.0
5622,56230,9771.0,515,497688.0
5623,56240,9772.0,515,497777.0
5624,56250,9774.0,515,497865.0
5625,56260,9776.0,516,497954.0
5626,56270,9777.0,516,498042.0
5627,56280,9779.0,516,498130.0
5628,56290,9781.0,516,498219.0
5629,56300,9783.0,516,498307.0
5630,56310,9784.0,516,498396.0
5631,56320,9786.0,516,498484.0
5632,56330,9788.0,516,498573.0
5633,56340,9790.0,516,498661.0
5634,56350,9791.0,516,498749.0
5635,56360,9793.0,516,498838.0
5636,56370,9795.0,517,498926.0
5637,56380,9796.0,517,499015.0
5638,56390,9798.0,517,499103.0
5639,56400,9800.0,517,499192.0
5640,56410,9802.0,517,499280.0
5641,56420,9803.0,517,499368.0
5642,56430,9805.0,517,499457.0
5643,56440,9807.0,517,499545.0
5644,56450,9809.0,517,499634.0
5645,56460,9810.0,517,499722.0
5646,56470,9812.0,517,499811.0
5647,56480,9814.0,518,499899.0
5648,56490,9816.0,518,499988.0
5649,56500,9817.0,518,500076.0
5650,56510,9819.0,518,500164.0
5651,56520,9821.0,518,500253.0
5652,56530,9822.0,518,500341.0
5653,56540,9824.0,518,500430.0
5654,56550,9826.0,518,500518.0
5655,56560,9828.0,518,500607.0
5656,56570,9829.0,518,500695.0
5657,56580,9831.0,518,500783.0
5658,56590,9833.0,519,500872.0
5659,56600,9835.0,519,500960.0
5660,56610,9836.0,519,501049.0
5661,56620,9838.0,519,501137.0
5662,56630,9840.0,519,501226.0
