,estacion,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,usuarios,estaciones,cambios,carga_restante,usuarios_be
0,15196,0.9836065573770492,1.0491803278688525,0.16393442622950818,0.0,0.0,0.819672131147541,4.557377049180328,3.180327868852459,0.9508196721311475,2.721311475409836,0.09836065573770492,0.19672131147540983,0.19672131147540983,1.2459016393442623,2.2295081967213113,3.4754098360655736,3.639344262295082,2.5901639344262297,1.7377049180327868,1.1147540983606556,1.2459016393442623,0.16393442622950818,0.8852459016393442,1.0491803278688525,1050,50,34.295081967213115,8.746597661634317,169
1,15197,0.0,0.36065573770491804,0.13114754098360656,0.5901639344262295,0.6557377049180327,0.0,0.6885245901639344,1.4098360655737705,0.32786885245901637,0.9836065573770492,0.26229508196721313,0.0,0.0,0.13114754098360656,1.278688524590164,2.622950819672131,2.7540983606557377,1.0163934426229508,0.5901639344262295,0.6885245901639344,0.9180327868852459,1.6721311475409837,0.06557377049180328,0.0,1050,50,17.147540983606557,19.948312304783506,56
2,15198,0.0,0.6885245901639344,0.32786885245901637,1.2131147540983607,0.0,1.180327868852459,0.7868852459016393,1.1475409836065573,2.8524590163934427,1.180327868852459,0.19672131147540983,0.36065573770491804,0.19672131147540983,0.06557377049180328,0.26229508196721313,1.3770491803278688,2.3934426229508197,2.098360655737705,2.0,0.16393442622950818,0.9508196721311475,0.0,0.03278688524590164,0.13114754098360656,1050,50,19.60655737704918,20.360829477089908,75
3,15199,0.19672131147540983,0.13114754098360656,0.0,0.0,0.29508196721311475,0.45901639344262296,1.2131147540983607,1.4754098360655739,0.29508196721311475,0.6557377049180327,0.0,0.0,0.0,0.819672131147541,0.16393442622950818,1.1147540983606556,2.5901639344262297,1.1147540983606556,0.13114754098360656,0.13114754098360656,0.0,0.6885245901639344,0.0,0.0,1050,50,11.475409836065573,15.990739347443196,49
4,15200,0.0,0.0,0.32786885245901637,0.0,0.0,0.45901639344262296,0.7213114754098361,0.13114754098360656,0.0,0.0,0.0,0.03278688524590164,0.03278688524590164,0.4262295081967213,0.0,0.5573770491803278,0.8524590163934426,0.06557377049180328,0.09836065573770492,0.0,0.0,0.0,0.32786885245901637,0.13114754098360656,1050,50,4.163934426229508,17.23846226126413,25
5,15201,0.03278688524590164,0.0,0.03278688524590164,0.0,0.03278688524590164,2.360655737704918,2.2295081967213113,2.19672131147541,2.0,0.22950819672131148,0.6557377049180327,0.0,0.03278688524590164,0.4262295081967213,0.29508196721311475,2.1639344262295084,3.5081967213114753,2.622950819672131,2.2950819672131146,1.2131147540983607,0.03278688524590164,0.5573770491803278,0.03278688524590164,0.29508196721311475,1050,50,23.24590163934426,10.946279556777885,88
6,15202,0.6229508196721312,0.22950819672131148,0.13114754098360656,0.0,0.0,0.32786885245901637,0.29508196721311475,0.5245901639344263,0.09836065573770492,0.32786885245901637,0.0,0.0,0.03278688524590164,0.4918032786885246,0.0,0.06557377049180328,0.6885245901639344,0.13114754098360656,0.29508196721311475,0.32786885245901637,0.13114754098360656,0.29508196721311475,0.13114754098360656,0.32786885245901637,1050,50,5.475409836065574,18.725169785082095,28
7,15203,0.0,0.0,0.0,0.0,0.0,0.09836065573770492,0.26229508196721313,0.32786885245901637,0.19672131147540983,0.03278688524590164,0.0,0.0,0.03278688524590164,0.0,0.6885245901639344,0.06557377049180328,0.0,0.6229508196721312,0.03278688524590164,0.39344262295081966,0.29508196721311475,0.0,0.0,0.6229508196721312,1050,50,3.6721311475409837,23.0356920933496,20
8,15204,1.0163934426229508,0.9836065573770492,0.9836065573770492,0.6229508196721312,0.8852459016393442,2.6885245901639343,7.377049180327869,3.737704918032787,2.4918032786885247,0.9180327868852459,1.4098360655737705,0.6885245901639344,0.7213114754098361,1.1147540983606556,1.8360655737704918,8.754098360655737,2.8852459016393444,2.6557377049180326,6.426229508196721,1.278688524590164,0.5901639344262295,1.0163934426229508,1.9672131147540983,2.2295081967213113,1050,50,55.278688524590166,9.438578642901179,263
9,15205,0.19672131147540983,0.03278688524590164,0.13114754098360656,0.0,0.0,1.1147540983606556,0.9180327868852459,0.29508196721311475,1.2459016393442623,0.13114754098360656,0.0,0.0,0.6885245901639344,0.29508196721311475,0.13114754098360656,0.7213114754098361,1.0491803278688525,0.5245901639344263,0.5245901639344263,0.45901639344262296,0.0,0.6885245901639344,0.32786885245901637,0.6229508196721312,1050,50,10.098360655737705,16.559985837746947,55
10,15206,0.22950819672131148,0.0,0.0,0.0,0.0,0.0,0.7540983606557377,0.19672131147540983,0.22950819672131148,0.0,0.0,0.0,0.0,0.29508196721311475,0.16393442622950818,0.32786885245901637,0.6885245901639344,0.6229508196721312,0.36065573770491804,0.7213114754098361,0.0,0.19672131147540983,0.0,0.6557377049180327,1050,50,5.442622950819672,14.498203273962362,19
11,15207,0.0,0.0,0.0,0.0,0.0,0.0,0.5573770491803278,0.16393442622950818,0.13114754098360656,0.13114754098360656,0.0,0.0,0.0,0.03278688524590164,0.0,0.09836065573770492,0.0,0.06557377049180328,0.0,0.0,0.0,0.0,0.0,0.0,1050,50,1.180327868852459,13.525267687604801,9
12,15208,0.0,0.0,0.0,0.0,0.16393442622950818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32786885245901637,0.26229508196721313,0.0,0.0,0.0,0.0,0.0,0.6229508196721312,0.03278688524590164,0.6885245901639344,1050,50,2.098360655737705,24.016546108544475,9
13,15209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13114754098360656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03278688524590164,0.0,0.0,0.0,0.6229508196721312,0.0,0.0,0.0,0.0,1050,50,0.7868852459016393,33.39811760131751,3
